,person_id,age,gender,employment_status,household_size,household_income,available_vehicles,industry,education,trip_purpose,start_time,primary_mode,duration_minutes,age_group,income_group,predicted_mode,predicted_duration,selection_reason,choice_weights
187,427452072991850065,55,female,not_in_labor_force,1,61337,one,naics56,bachelors_degree,social,13,walking,0-10,55-64,$50k-$100k,private_auto,10-20,"[""Age group prefers comfortable modes, especially for social outings."", ""Having one vehicle suggests private auto or auto passenger is convenient."", ""Short durations fit social trips nearby in Cambridge,MA."", ""Walking is common but less preferred for longer durations at this age.""]","[{""primary_mode"": ""private_auto"", ""duration_minutes"": ""10-20"", ""weight"": 0.4}, {""primary_mode"": ""auto_passenger"", ""duration_minutes"": ""0-10"", ""weight"": 0.25}, {""primary_mode"": ""walking"", ""duration_minutes"": ""0-10"", ""weight"": 0.2}, {""primary_mode"": ""public_transit"", ""duration_minutes"": ""20-30"", ""weight"": 0.15}]"
188,15351792539179332120,22,male,employed,1,0,unknown_num_vehicles,naics61,some_college,home,17,walking,50-60,18-24,Under $10k,walking,10-20,"[""Young adults with low income often prefer cost-effective modes."", ""Walking is common for short distances in Cambridge."", ""Public transit is used but less preferred due to cost and time."", ""Auto passenger mode is less likely without known vehicle access.""]","[{""primary_mode"": ""walking"", ""duration_minutes"": ""10-20"", ""weight"": 0.5}, {""primary_mode"": ""public_transit"", ""duration_minutes"": ""20-30"", ""weight"": 0.3}, {""primary_mode"": ""auto_passenger"", ""duration_minutes"": ""0-10"", ""weight"": 0.15}, {""primary_mode"": ""private_auto"", ""duration_minutes"": ""0-10"", ""weight"": 0.05}]"
189,10434299547364298164,63,male,employed,2,453507,two,naics61,advanced_degree,shop,21,walking,0-10,55-64,$300k+,private_auto,10-20,"[""Late evening shopping likely close by, so shorter durations preferred."", ""High income and vehicle availability favor private auto use."", ""Walking favored for very short trips and health consciousness."", ""Public transit less likely at 21:00 due to schedule and convenience.""]","[{""primary_mode"": ""private_auto"", ""duration_minutes"": ""10-20"", ""weight"": 0.5}, {""primary_mode"": ""walking"", ""duration_minutes"": ""0-10"", ""weight"": 0.3}, {""primary_mode"": ""auto_passenger"", ""duration_minutes"": ""10-20"", ""weight"": 0.1}, {""primary_mode"": ""public_transit"", ""duration_minutes"": ""20-30"", ""weight"": 0.1}]"
190,10232095219331780480,36,male,employed,3,901215,two,naics62,advanced_degree,home,20,biking,0-10,35-44,$300k+,private_auto,10-20,"[""High income and two vehicles favor private auto use for comfort and convenience."", ""Evening time suggests returning home likely with shorter duration trips."", ""Walking is less preferred due to possible distance and time constraints."", ""Public transit less preferred for comfort and time efficiency reasons.""]","[{""primary_mode"": ""private_auto"", ""duration_minutes"": ""10-20"", ""weight"": 0.6}, {""primary_mode"": ""private_auto"", ""duration_minutes"": ""0-10"", ""weight"": 0.2}, {""primary_mode"": ""walking"", ""duration_minutes"": ""10-20"", ""weight"": 0.1}, {""primary_mode"": ""public_transit"", ""duration_minutes"": ""20-30"", ""weight"": 0.1}]"
191,1276324860491075780,30,male,employed,1,164517,zero,naics54,bachelors_degree,shop,6,walking,0-10,25-34,$150k-$200k,walking,10-20,"[""No personal vehicle available, so private_auto not feasible."", ""Short distances typical for shopping favor walking or public transit."", ""Early morning, likely less traffic, walking preferred for short trips."", ""Income and education suggest preference for environmentally friendly options.""]","[{""primary_mode"": ""walking"", ""duration_minutes"": ""10-20"", ""weight"": 0.6}, {""primary_mode"": ""public_transit"", ""duration_minutes"": ""20-30"", ""weight"": 0.3}, {""primary_mode"": ""auto_passenger"", ""duration_minutes"": ""0-10"", ""weight"": 0.1}]"
192,15286349637778221839,29,female,employed,2,169876,one,naics54,advanced_degree,home,13,private_auto,10-20,25-34,$150k-$200k,auto_passenger,0-10,"[""High income and advanced degree suggest preference for convenience and comfort."", ""Owning one vehicle favors driving or being auto passenger for short trips."", ""Distance unknown but typical home commute in Cambridge is short, favoring 0-10 or 10-20 mins."", ""Walking is plausible due to urban setting and short distances for health and environmental reasons.""]","[{""primary_mode"": ""private_auto"", ""duration_minutes"": ""0-10"", ""weight"": 0.5}, {""primary_mode"": ""walking"", ""duration_minutes"": ""10-20"", ""weight"": 0.3}, {""primary_mode"": ""auto_passenger"", ""duration_minutes"": ""0-10"", ""weight"": 0.15}, {""primary_mode"": ""public_transit"", ""duration_minutes"": ""20-30"", ""weight"": 0.05}]"
193,3847612960728600112,34,male,employed,3,272405,one,naics54,advanced_degree,home,12,biking,0-10,25-34,$200k-$300k,private_auto,0-10,"[""High income and one vehicle favor private auto use for convenience."", ""Short durations (0-10 mins) suggest proximity to home, making walking viable."", ""Workday context in Cambridge supports public transit usage due to traffic and parking."", ""Auto passenger less likely with one vehicle and employed status.""]","[{""primary_mode"": ""private_auto"", ""duration_minutes"": ""0-10"", ""weight"": 0.5}, {""primary_mode"": ""walking"", ""duration_minutes"": ""10-20"", ""weight"": 0.3}, {""primary_mode"": ""public_transit"", ""duration_minutes"": ""20-30"", ""weight"": 0.15}, {""primary_mode"": ""auto_passenger"", ""duration_minutes"": ""0-10"", ""weight"": 0.05}]"
194,2472818911447838880,33,male,employed,2,328070,one,naics54,advanced_degree,home,16,biking,0-10,25-34,$300k+,public_transit,20-30,"[""High income and advanced degree suggest preference for private auto for comfort and efficiency."", ""One vehicle available limits options, but private auto is primary choice."", ""Walking is feasible for short distances in Cambridge,MA, especially within 10-20 minutes."", ""Public transit less preferred due to income and availability of private auto.""]","[{""primary_mode"": ""private_auto"", ""duration_minutes"": ""20-30"", ""weight"": 0.5}, {""primary_mode"": ""walking"", ""duration_minutes"": ""10-20"", ""weight"": 0.3}, {""primary_mode"": ""public_transit"", ""duration_minutes"": ""20-30"", ""weight"": 0.15}, {""primary_mode"": ""auto_passenger"", ""duration_minutes"": ""0-10"", ""weight"": 0.05}]"
195,2155068224092312580,70,female,not_in_labor_force,2,96111,one,not_working,high_school,home,18,private_auto,0-10,65+,$50k-$100k,auto_passenger,0-10,"[""Age group 65+ may prefer less physically demanding modes like auto passenger or private auto."", ""Only one vehicle available, so auto passenger or private auto are plausible."", ""Short durations (0-10 minutes) common for nearby trips home."", ""Walking possible but less likely due to age and evening time.""]","[{""primary_mode"": ""auto_passenger"", ""duration_minutes"": ""0-10"", ""weight"": 0.45}, {""primary_mode"": ""private_auto"", ""duration_minutes"": ""0-10"", ""weight"": 0.35}, {""primary_mode"": ""walking"", ""duration_minutes"": ""10-20"", ""weight"": 0.15}, {""primary_mode"": ""public_transit"", ""duration_minutes"": ""20-30"", ""weight"": 0.05}]"
196,14034061343111317112,23,female,employed,1,0,unknown_num_vehicles,naics61,bachelors_degree,home,18,walking,0-10,18-24,Under $10k,auto_passenger,0-10,"[""Young adult with low income likely prefers cost-effective modes."", ""Walking is common for short distances in Cambridge, MA."", ""Auto passenger option is possible if vehicle access is limited."", ""Durations reflect short trips typical in urban settings.""]","[{""primary_mode"": ""walking"", ""duration_minutes"": ""0-10"", ""weight"": 0.5}, {""primary_mode"": ""auto_passenger"", ""duration_minutes"": ""0-10"", ""weight"": 0.3}, {""primary_mode"": ""private_auto"", ""duration_minutes"": ""0-10"", ""weight"": 0.1}, {""primary_mode"": ""walking"", ""duration_minutes"": ""10-20"", ""weight"": 0.1}]"
197,10733884558608033054,29,female,employed,1,127692,zero,naics22,bachelors_degree,home,15,walking,10-20,25-34,$100k-$150k,private_auto,0-10,"[""No personal vehicle available, so private auto is unlikely."", ""Public transit is common for employed young adults in Cambridge."", ""Walking is feasible for short distances in Cambridge."", ""Auto passenger is less common without own vehicle.""]","[{""primary_mode"": ""walking"", ""duration_minutes"": ""10-20"", ""weight"": 0.4}, {""primary_mode"": ""public_transit"", ""duration_minutes"": ""20-30"", ""weight"": 0.4}, {""primary_mode"": ""auto_passenger"", ""duration_minutes"": ""0-10"", ""weight"": 0.1}, {""primary_mode"": ""private_auto"", ""duration_minutes"": ""0-10"", ""weight"": 0.1}]"
198,17940828345492155363,19,female,not_in_labor_force,1,0,unknown_num_vehicles,not_working,some_college,school,8,walking,10-20,18-24,Under $10k,private_auto,0-10,"[""Young adult likely values low-cost options like walking or public transit."", ""Not employed, so may have flexible schedule and possibly shorter travel times."", ""Some college education suggests familiarity with local transit or walking routes."", ""Cambridge is walkable and has good public transit, influencing mode choice.""]","[{""primary_mode"": ""walking"", ""duration_minutes"": ""10-20"", ""weight"": 0.5}, {""primary_mode"": ""public_transit"", ""duration_minutes"": ""20-30"", ""weight"": 0.25}, {""primary_mode"": ""auto_passenger"", ""duration_minutes"": ""0-10"", ""weight"": 0.15}, {""primary_mode"": ""private_auto"", ""duration_minutes"": ""0-10"", ""weight"": 0.1}]"
199,15506406338274884970,31,female,employed,1,413078,zero,naics54,advanced_degree,maintenance,13,walking,0-10,25-34,$300k+,auto_passenger,0-10,"[""No personal vehicle available, so private auto is not an option."", ""High income and advanced degree correlate with frequent public transit use in Cambridge."", ""Walking is preferred for short distances or quick errands."", ""Auto passenger mode is less likely due to living alone and no vehicle.""]","[{""primary_mode"": ""public_transit"", ""duration_minutes"": ""20-30"", ""weight"": 0.5}, {""primary_mode"": ""walking"", ""duration_minutes"": ""10-20"", ""weight"": 0.3}, {""primary_mode"": ""auto_passenger"", ""duration_minutes"": ""0-10"", ""weight"": 0.15}, {""primary_mode"": ""private_auto"", ""duration_minutes"": ""0-10"", ""weight"": 0.05}]"
200,16209789541993508008,64,female,employed,3,616346,one,naics611110,k_12,social,7,walking,0-10,55-64,$300k+,auto_passenger,0-10,"[""High income and employed favor convenience and privacy."", ""One vehicle available suggests private auto or auto passenger likely."", ""Social desire early morning may mean short trips, possibly walking if nearby."", ""Cambridge culture supports walking and public transit usage.""]","[{""primary_mode"": ""private_auto"", ""duration_minutes"": ""0-10"", ""weight"": 0.4}, {""primary_mode"": ""walking"", ""duration_minutes"": ""10-20"", ""weight"": 0.3}, {""primary_mode"": ""auto_passenger"", ""duration_minutes"": ""0-10"", ""weight"": 0.2}, {""primary_mode"": ""public_transit"", ""duration_minutes"": ""20-30"", ""weight"": 0.1}]"
201,7880897076390795019,15,female,under_16,3,102420,one,not_working,k_12,home,15,walking,20-30,Under 18,$100k-$150k,auto_passenger,0-10,"[""Under 16, likely dependent on others for transport"", ""One vehicle available, so auto_passenger is feasible"", ""Short distances suggest walking is common and practical"", ""Public transit less likely for short trips and younger age""]","[{""primary_mode"": ""auto_passenger"", ""duration_minutes"": ""0-10"", ""weight"": 0.5}, {""primary_mode"": ""walking"", ""duration_minutes"": ""10-20"", ""weight"": 0.4}, {""primary_mode"": ""public_transit"", ""duration_minutes"": ""20-30"", ""weight"": 0.05}, {""primary_mode"": ""private_auto"", ""duration_minutes"": ""0-10"", ""weight"": 0.05}]"
202,17661322133033326098,24,male,employed,6,265299,zero,naics54,advanced_degree,home,11,walking,10-20,18-24,$200k-$300k,public_transit,10-20,"[""No vehicles available, so private auto is not an option."", ""High income but no vehicles suggests reliance on public transit or walking."", ""Household size is large, possibly living close to work or other activities, favoring walking or transit."", ""Normal weekday in Cambridge likely has good public transit options.""]","[{""primary_mode"": ""public_transit"", ""duration_minutes"": ""10-20"", ""weight"": 0.5}, {""primary_mode"": ""walking"", ""duration_minutes"": ""10-20"", ""weight"": 0.4}, {""primary_mode"": ""auto_passenger"", ""duration_minutes"": ""0-10"", ""weight"": 0.1}]"
203,367074381269450254,27,male,employed,1,115986,zero,naics53,advanced_degree,home,19,public_transit,10-20,25-34,$100k-$150k,public_transit,20-30,"[""No personal vehicle available, so private_auto is not an option."", ""Evening time suggests likely return from work, walking to nearby home is common."", ""High income and advanced degree often correlate with public transit use in Cambridge."", ""Short durations indicate close distance home, favoring walking or public transit.""]","[{""primary_mode"": ""walking"", ""duration_minutes"": ""10-20"", ""weight"": 0.55}, {""primary_mode"": ""public_transit"", ""duration_minutes"": ""20-30"", ""weight"": 0.35}, {""primary_mode"": ""auto_passenger"", ""duration_minutes"": ""0-10"", ""weight"": 0.1}]"
204,6662302604780539439,26,male,employed,1,50164,one,not_working,some_college,shop,15,walking,0-10,25-34,$50k-$100k,private_auto,0-10,"[""Shopping trips are often short, favoring walking or short auto rides."", ""Having one vehicle suggests some auto use but not always driving alone."", ""Public transit is less preferred for short, possibly spontaneous shopping trips."", ""It's a weekday afternoon, so moderate traffic and parking availability influence choice.""]","[{""primary_mode"": ""walking"", ""duration_minutes"": ""10-20"", ""weight"": 0.4}, {""primary_mode"": ""private_auto"", ""duration_minutes"": ""0-10"", ""weight"": 0.3}, {""primary_mode"": ""auto_passenger"", ""duration_minutes"": ""0-10"", ""weight"": 0.15}, {""primary_mode"": ""public_transit"", ""duration_minutes"": ""20-30"", ""weight"": 0.1}, {""primary_mode"": ""walking"", ""duration_minutes"": ""0-10"", ""weight"": 0.05}]"
205,10669031804506457095,40,female,employed,1,52324,one,naics61,advanced_degree,work,7,auto_passenger,0-10,35-44,$50k-$100k,private_auto,10-20,"[""Employed with one vehicle likely prefers driving for work."", ""Short commute times common in Cambridge,MA favor driving or walking."", ""Advanced degree and income suggest valuing time efficiency."", ""Public transit less preferred early morning for convenience.""]","[{""primary_mode"": ""private_auto"", ""duration_minutes"": ""10-20"", ""weight"": 0.5}, {""primary_mode"": ""walking"", ""duration_minutes"": ""10-20"", ""weight"": 0.3}, {""primary_mode"": ""public_transit"", ""duration_minutes"": ""20-30"", ""weight"": 0.15}, {""primary_mode"": ""auto_passenger"", ""duration_minutes"": ""0-10"", ""weight"": 0.05}]"
206,16471954800235516963,29,female,employed,1,127692,zero,naics22,bachelors_degree,eat,19,walking,0-10,25-34,$100k-$150k,walking,10-20,"[""No personal vehicle, so private auto is not an option for self-driving."", ""Walking is preferred for short distances and evening meals in Cambridge."", ""Public transit is viable for longer distances or if walking is inconvenient."", ""Auto passenger is possible but less likely without known drivers.""]","[{""primary_mode"": ""walking"", ""duration_minutes"": ""10-20"", ""weight"": 0.6}, {""primary_mode"": ""walking"", ""duration_minutes"": ""0-10"", ""weight"": 0.2}, {""primary_mode"": ""public_transit"", ""duration_minutes"": ""20-30"", ""weight"": 0.15}, {""primary_mode"": ""auto_passenger"", ""duration_minutes"": ""0-10"", ""weight"": 0.05}]"
207,1651740707852885125,21,female,employed,4,65582,one,naics52,some_college,eat,13,auto_passenger,0-10,18-24,$50k-$100k,walking,10-20,"[""Age group often prefers active or public transit for short trips."", ""Having one vehicle limits private auto use for all trips."", ""Eating out at 13:00 likely near workplace, favoring short duration."", ""Cambridge, MA has good public transit and walkability.""]","[{""primary_mode"": ""walking"", ""duration_minutes"": ""10-20"", ""weight"": 0.4}, {""primary_mode"": ""public_transit"", ""duration_minutes"": ""20-30"", ""weight"": 0.3}, {""primary_mode"": ""private_auto"", ""duration_minutes"": ""10-20"", ""weight"": 0.15}, {""primary_mode"": ""auto_passenger"", ""duration_minutes"": ""0-10"", ""weight"": 0.1}, {""primary_mode"": ""walking"", ""duration_minutes"": ""0-10"", ""weight"": 0.05}]"
208,9955059491351440508,32,male,employed,1,104387,one,naics53,high_school,home,8,walking,20-30,25-34,$100k-$150k,private_auto,10-20,"[""High income and employed likely own and use private auto for convenience."", ""Short duration choices suggest proximity to home, favoring walking and short drives."", ""Public transit less favored due to one vehicle ownership and preference for private transport."", ""Walking chosen for very short distances due to health and environmental awareness.""]","[{""primary_mode"": ""private_auto"", ""duration_minutes"": ""0-10"", ""weight"": 0.4}, {""primary_mode"": ""walking"", ""duration_minutes"": ""0-10"", ""weight"": 0.3}, {""primary_mode"": ""private_auto"", ""duration_minutes"": ""10-20"", ""weight"": 0.15}, {""primary_mode"": ""public_transit"", ""duration_minutes"": ""20-30"", ""weight"": 0.1}, {""primary_mode"": ""auto_passenger"", ""duration_minutes"": ""0-10"", ""weight"": 0.05}]"
209,4620639762472849305,28,female,employed,3,88951,one,naics44_45,high_school,home,15,biking,0-10,25-34,$50k-$100k,private_auto,10-20,"[""Employed with one vehicle, likely to use private auto or be an auto passenger."", ""Walking preferred for short distances or within neighborhood."", ""Public transit used but less likely due to income and vehicle availability."", ""Duration aligns with typical commute times in Cambridge on a weekday.""]","[{""primary_mode"": ""private_auto"", ""duration_minutes"": ""10-20"", ""weight"": 0.4}, {""primary_mode"": ""auto_passenger"", ""duration_minutes"": ""0-10"", ""weight"": 0.2}, {""primary_mode"": ""walking"", ""duration_minutes"": ""0-10"", ""weight"": 0.25}, {""primary_mode"": ""public_transit"", ""duration_minutes"": ""20-30"", ""weight"": 0.15}]"
210,12306225917529470265,6,female,under_16,4,86834,one,not_working,k_12,home,15,walking,0-10,Under 18,$50k-$100k,walking,10-20,"[""Under 18 and under 16 likely don't drive themselves."", ""One vehicle available suggests possible auto passenger use."", ""Short durations favor walking or being a passenger in a car."", ""Public transit less likely due to short durations and age.""]","[{""primary_mode"": ""walking"", ""duration_minutes"": ""10-20"", ""weight"": 0.5}, {""primary_mode"": ""auto_passenger"", ""duration_minutes"": ""0-10"", ""weight"": 0.3}, {""primary_mode"": ""walking"", ""duration_minutes"": ""0-10"", ""weight"": 0.1}, {""primary_mode"": ""public_transit"", ""duration_minutes"": ""20-30"", ""weight"": 0.1}]"
211,9062677089800882531,31,male,employed,2,128622,two,not_working,advanced_degree,work,7,walking,0-10,25-34,$100k-$150k,auto_passenger,0-10,"[""Employed with advanced degree likely prefers private auto for comfort and efficiency."", ""Two vehicles available increases likelihood of private auto use."", ""Cambridge, MA has good public transit but private auto preferred for convenience."", ""Short duration trips under 30 mins common for work commute.""]","[{""primary_mode"": ""private_auto"", ""duration_minutes"": ""20-30"", ""weight"": 0.5}, {""primary_mode"": ""public_transit"", ""duration_minutes"": ""20-30"", ""weight"": 0.2}, {""primary_mode"": ""walking"", ""duration_minutes"": ""10-20"", ""weight"": 0.2}, {""primary_mode"": ""auto_passenger"", ""duration_minutes"": ""0-10"", ""weight"": 0.1}]"
212,4099399963136406841,20,male,employed,1,0,unknown_num_vehicles,naics62,high_school,home,16,walking,10-20,18-24,Under $10k,walking,10-20,"[""Young, low income likely prefers affordable modes like walking or transit"", ""Employment suggests leaving work, possibly short travel time"", ""Unknown vehicles, so walking or transit preferred over driving"", ""Cambridge has good transit and walkability""]","[{""primary_mode"": ""walking"", ""duration_minutes"": ""10-20"", ""weight"": 0.5}, {""primary_mode"": ""public_transit"", ""duration_minutes"": ""20-30"", ""weight"": 0.3}, {""primary_mode"": ""auto_passenger"", ""duration_minutes"": ""0-10"", ""weight"": 0.15}, {""primary_mode"": ""private_auto"", ""duration_minutes"": ""0-10"", ""weight"": 0.05}]"
213,9499368363886959118,25,male,employed,2,259167,zero,naics624410,bachelors_degree,shop,15,biking,0-10,25-34,$200k-$300k,auto_passenger,0-10,"[""No personal vehicle available, so private auto is not an option."", ""Walking preferred for short distances and healthy lifestyle, especially on a weekday afternoon."", ""Public transit is convenient for longer distances and practical in Cambridge, MA."", ""Auto passenger less likely due to smaller household and no mention of carpool availability.""]","[{""primary_mode"": ""walking"", ""duration_minutes"": ""10-20"", ""weight"": 0.5}, {""primary_mode"": ""public_transit"", ""duration_minutes"": ""20-30"", ""weight"": 0.35}, {""primary_mode"": ""auto_passenger"", ""duration_minutes"": ""0-10"", ""weight"": 0.15}]"
214,11230346494835507128,74,male,employed,1,49252,zero,naics713940,advanced_degree,home,22,walking,10-20,65+,$10k-$50k,public_transit,20-30,"[""Age 65+ likely limits driving as no vehicle available."", ""Preference for walking and public transit in Cambridge, MA, a walkable city."", ""Late hour (22:00) reduces transit frequency; shorter durations preferred."", ""Employed status suggests need for efficient, reliable transport home.""]","[{""primary_mode"": ""walking"", ""duration_minutes"": ""10-20"", ""weight"": 0.4}, {""primary_mode"": ""public_transit"", ""duration_minutes"": ""20-30"", ""weight"": 0.3}, {""primary_mode"": ""auto_passenger"", ""duration_minutes"": ""0-10"", ""weight"": 0.2}, {""primary_mode"": ""walking"", ""duration_minutes"": ""0-10"", ""weight"": 0.1}]"
215,3632783129107033076,23,male,employed,2,88497,zero,naics61,bachelors_degree,work,9,biking,0-10,18-24,$50k-$100k,public_transit,20-30,"[""No personal vehicle available, so private auto driving is unlikely."", ""Public transit is common in Cambridge and suits this profile well for work commute."", ""Walking is feasible for short distances and aligns with local culture."", ""Being employed with a bachelor's degree often correlates with public transit use in urban areas.""]","[{""primary_mode"": ""public_transit"", ""duration_minutes"": ""20-30"", ""weight"": 0.6}, {""primary_mode"": ""walking"", ""duration_minutes"": ""10-20"", ""weight"": 0.25}, {""primary_mode"": ""auto_passenger"", ""duration_minutes"": ""0-10"", ""weight"": 0.1}, {""primary_mode"": ""walking"", ""duration_minutes"": ""0-10"", ""weight"": 0.05}]"
216,6938741206485960290,36,male,employed,4,217687,one,naics54,bachelors_degree,shop,16,walking,20-30,35-44,$200k-$300k,private_auto,10-20,"[""High income and employed status favors driving for convenience"", ""Household size 4 and one vehicle suggests sharing car is common"", ""Shopping trips often short duration, driving preferred"", ""Walking less preferred due to likely carrying shopping bags""]","[{""primary_mode"": ""private_auto"", ""duration_minutes"": ""10-20"", ""weight"": 0.6}, {""primary_mode"": ""walking"", ""duration_minutes"": ""10-20"", ""weight"": 0.15}, {""primary_mode"": ""private_auto"", ""duration_minutes"": ""0-10"", ""weight"": 0.15}, {""primary_mode"": ""auto_passenger"", ""duration_minutes"": ""0-10"", ""weight"": 0.1}]"
217,11348038086245736232,36,female,employed,4,176716,two,naics92,some_college,social,12,other_travel_mode,0-10,35-44,$150k-$200k,auto_passenger,0-10,"[""Income allows car use but two vehicles suggest shared use."", ""Social desire favors convenient, possibly shorter travel times."", ""Weekday and Cambridge's transit options encourage walking or public transit."", ""Short durations align with social visits nearby.""]","[{""primary_mode"": ""private_auto"", ""duration_minutes"": ""10-20"", ""weight"": 0.35}, {""primary_mode"": ""walking"", ""duration_minutes"": ""10-20"", ""weight"": 0.25}, {""primary_mode"": ""public_transit"", ""duration_minutes"": ""20-30"", ""weight"": 0.2}, {""primary_mode"": ""auto_passenger"", ""duration_minutes"": ""0-10"", ""weight"": 0.2}]"
218,6555964938996587976,46,female,employed,3,225741,zero,naics611110,high_school,recreation,17,biking,10-20,45-54,$200k-$300k,walking,10-20,"[""No personal vehicle available, so no private auto driving."", ""Recreation after work likely close by, favoring short walking trips."", ""High income but no vehicle suggests preference for transit or walking."", ""Public transit trips tend to be longer, walking trips short for recreation.""]","[{""primary_mode"": ""walking"", ""duration_minutes"": ""10-20"", ""weight"": 0.5}, {""primary_mode"": ""public_transit"", ""duration_minutes"": ""20-30"", ""weight"": 0.3}, {""primary_mode"": ""auto_passenger"", ""duration_minutes"": ""0-10"", ""weight"": 0.15}, {""primary_mode"": ""walking"", ""duration_minutes"": ""0-10"", ""weight"": 0.05}]"
219,2105953950974311422,36,female,employed,3,136542,zero,naics61,advanced_degree,shop,9,walking,20-30,35-44,$100k-$150k,auto_passenger,10-20,"[""No vehicle available, so private auto is unlikely."", ""Walking is preferred for short shopping trips in Cambridge."", ""Public transit is an option but less convenient for quick shopping."", ""Auto passenger possible if traveling with someone else.""]","[{""primary_mode"": ""walking"", ""duration_minutes"": ""10-20"", ""weight"": 0.5}, {""primary_mode"": ""public_transit"", ""duration_minutes"": ""20-30"", ""weight"": 0.2}, {""primary_mode"": ""auto_passenger"", ""duration_minutes"": ""10-20"", ""weight"": 0.2}, {""primary_mode"": ""walking"", ""duration_minutes"": ""0-10"", ""weight"": 0.1}]"
220,6649440123290873235,22,male,employed,3,211791,one,naics54,bachelors_degree,shop,10,walking,0-10,18-24,$200k-$300k,private_auto,0-10,"[""High income allows frequent use of private auto for convenience."", ""Short distances favor walking as healthy and quick option."", ""Public transit less favored due to income and available vehicle."", ""Auto passenger is less likely since user owns a vehicle.""]","[{""primary_mode"": ""private_auto"", ""duration_minutes"": ""0-10"", ""weight"": 0.5}, {""primary_mode"": ""walking"", ""duration_minutes"": ""10-20"", ""weight"": 0.3}, {""primary_mode"": ""public_transit"", ""duration_minutes"": ""20-30"", ""weight"": 0.15}, {""primary_mode"": ""auto_passenger"", ""duration_minutes"": ""0-10"", ""weight"": 0.05}]"
221,14864910355955375410,58,male,not_in_labor_force,1,44530,one,naics54,bachelors_degree,work,9,walking,10-20,55-64,$10k-$50k,auto_passenger,0-10,"[""Age group prefers less physically demanding modes for work trips."", ""One vehicle available but not employed, likely limited need to drive personally."", ""Public transit is common in Cambridge,MA and suitable for work trips."", ""Walking durations mostly short; likely for nearby destinations or transfers.""]","[{""primary_mode"": ""public_transit"", ""duration_minutes"": ""20-30"", ""weight"": 0.45}, {""primary_mode"": ""auto_passenger"", ""duration_minutes"": ""0-10"", ""weight"": 0.25}, {""primary_mode"": ""walking"", ""duration_minutes"": ""10-20"", ""weight"": 0.15}, {""primary_mode"": ""private_auto"", ""duration_minutes"": ""0-10"", ""weight"": 0.1}, {""primary_mode"": ""walking"", ""duration_minutes"": ""0-10"", ""weight"": 0.05}]"
222,15002197166928498383,32,male,employed,1,110187,one,naics62,advanced_degree,work,19,walking,40-50,25-34,$100k-$150k,walking,10-20,"[""The user is employed and likely commuting to or from work around 7 PM on a weekday."", ""They have one vehicle, so private_auto is a convenient option but public transit is common in Cambridge, MA."", ""Walking is reasonable for short distances and healthy lifestyle, especially in Cambridge."", ""Auto passenger is less likely since they own a vehicle and are alone in household.""]","[{""primary_mode"": ""private_auto"", ""duration_minutes"": ""10-20"", ""weight"": 0.4}, {""primary_mode"": ""public_transit"", ""duration_minutes"": ""20-30"", ""weight"": 0.3}, {""primary_mode"": ""walking"", ""duration_minutes"": ""10-20"", ""weight"": 0.25}, {""primary_mode"": ""auto_passenger"", ""duration_minutes"": ""0-10"", ""weight"": 0.05}]"
223,8404711134359674356,24,male,employed,2,191377,zero,naics52,bachelors_degree,eat,19,walking,0-10,18-24,$150k-$200k,public_transit,20-30,"[""No personal vehicle, so private auto is unlikely."", ""High income but no car suggests reliance on public transit or walking."", ""Evening time likely favors short trips to nearby restaurants."", ""Cambridge is walkable with good public transit options.""]","[{""primary_mode"": ""walking"", ""duration_minutes"": ""10-20"", ""weight"": 0.5}, {""primary_mode"": ""public_transit"", ""duration_minutes"": ""20-30"", ""weight"": 0.3}, {""primary_mode"": ""auto_passenger"", ""duration_minutes"": ""0-10"", ""weight"": 0.2}]"
224,6621832918832181591,24,female,employed,7,260561,two,naics722515,bachelors_degree,home,22,auto_passenger,10-20,18-24,$200k-$300k,walking,0-10,"[""High income and vehicle availability favor private auto use."", ""Late evening suggests less public transit availability."", ""Short durations indicate proximity to home."", ""Walking feasible for very short distances.""]","[{""primary_mode"": ""private_auto"", ""duration_minutes"": ""10-20"", ""weight"": 0.45}, {""primary_mode"": ""private_auto"", ""duration_minutes"": ""0-10"", ""weight"": 0.25}, {""primary_mode"": ""walking"", ""duration_minutes"": ""0-10"", ""weight"": 0.2}, {""primary_mode"": ""auto_passenger"", ""duration_minutes"": ""0-10"", ""weight"": 0.1}]"
225,7870899332008938082,76,female,not_in_labor_force,1,42303,zero,not_working,no_school,home,15,walking,20-30,65+,$10k-$50k,walking,10-20,"[""No vehicle available, so private_auto unlikely."", ""Walking preferred due to short distances and no vehicle."", ""Public transit feasible but might be less convenient for 65+ with no employment."", ""Auto passenger possible but depends on availability.""]","[{""primary_mode"": ""walking"", ""duration_minutes"": ""0-10"", ""weight"": 0.5}, {""primary_mode"": ""walking"", ""duration_minutes"": ""10-20"", ""weight"": 0.2}, {""primary_mode"": ""public_transit"", ""duration_minutes"": ""20-30"", ""weight"": 0.15}, {""primary_mode"": ""auto_passenger"", ""duration_minutes"": ""10-20"", ""weight"": 0.15}]"
